,train_image_id_count,question_count,answer_count
2194,495489,how many chefs are preparing dinner for the restaurant,two
2195,86560,"how many people sit on the couch , the man in the middle holds a frisbee",three
2196,58531,how many surfer is riding with the wave in the ocean,one
2197,275837,how many elephants is standing next to each other next to a brick building,two
2198,489856,how many people is sitting at a table with plates of food in front of them,two
2199,538557,how many giraffes standing around on the grass near rocks,four
2200,30238,how many kids at the field playing frisbee together,three
2201,482363,how many way sign above street signs on a pole,one
2202,337661,how many young men playing tennis on a tennis court,two
2203,127282,how many dark vases where two of them have flowers in them,three
2204,541643,how many men play with a kite in a grass field,two
2205,567161,how many people sit at the dinner table,three
2206,454246,how many horses are running on the wintery field,two
2207,254599,how many guy is skiing down the hill and one guy walking up,one
2208,354846,how many tennis players is posing on a tennis court with rackets and balls,five
2209,124562,how many riders on five horses along the water 's edge,five
2210,345062,how many cheese pizzas cooking on an open grill,two
2211,277795,how many computer screens that are on top of a desk,three
2212,124230,how many sheep is standing next to each other in a field,two
2213,97563,how many men play frisbee with a white frisbee,two
2214,470085,how many adult elephants interacting near a stand of trees,two
2215,420536,how many different birds on two different rocks in a picture,two
2216,411750,how many oranges is sitting on top of a white plate on a wooden table,two
2217,349846,how many sign is the surfer showing while carrying her board to the water,ten
2218,14083,how many boys is playing soccer together on a field,three
2219,484260,how many zebras that are standing in the grass,three
2220,242169,how many cows are grazing on the grassy plain,five
2221,218964,"how many pizzas is being prepared , with mushrooms and peppers",two
2222,136983,how many giraffes are in their pen a wall grass and trees,two
2223,495124,how many man is sitting on the ottoman the other is standing beside him next to the door,one
2224,495171,how many people in bright ski jackets is facing each other on the top of a ski mountain,two
2225,122267,how many men about to surf in an ocean,two
2226,203388,how many doughnuts is sitting side by sied in a pan,seven
2227,234516,how many trucks are parked in front of a paint store,four
2228,26094,how many signs listing towns and pointing in different directions,seven
2229,278796,how many men is sitting under umbrellas selling thier fruit,two
2230,113385,how many small children on their electronic devices at a party,two
2231,87248,how many kids is standing together smiling with tennis rackets,four
2232,258934,how many birds sit as one is landing on wooden logs,three
2233,206001,how many planes fly in formation and leave decorative smoke trails behind them,seven
2234,68914,how many people is standing near two umbrellas covering chairs,two
2235,449291,how many child is laying on the floor and one standing playing a game,one
2236,173196,how many girls are attempting to restrain the goat,two
2237,233642,how many photos of a woman cooking with young children,four
2238,341383,how many bear chillin in the water just seein whats good,two
2239,521226,how many people tgat are having fun skiing down a mountain slope,two
2240,346310,how many zebras eating straw at a metal manger,three
2241,162230,how many blueberry muffins in a muffing tin,nine
2242,523405,how many birds that are standing next to each other,three
2243,158418,how many motorcycles parked in the line on some rocks,six
2244,411987,how many people in a boat that is on a body of water,two
2245,91712,how many boats are in the race to see who can row the fastest,three
2246,32115,how many different donuts are on the plastic tray,four
2247,495987,how many girl holds the leg of another girl outside,one
2248,78583,how many identical photos of a boy in midair is doing a skateboard trick while another child stands nearby,two
2249,100095,how many people on the same team playing soccer,two
2250,113393,how many people are there standing on the beach together,two
2251,338872,how many people is standing holding onto ice cream and a pizza,three
